countyfips,Area Type,Ownership,Industry,Annual Average Employment,Annual Total Wages,Total County Employment,Total County Wages,Employment Location Quotient,Wage Location Quotient
20203,County,Private,Construction,85,3279076,6817,201293860,0.25224427527579113,0.32954645295876417
20203,County,Private,Education and health services,0,0,6817,201293860,0.0,0.0
20203,County,Private,Financial activities,252,6649785,6817,201293860,0.6255867783945916,0.5590586747691109
20203,County,Private,Goods-producing,1997,71031365,6817,201293860,1.8238594469569651,2.1969806340873594
20203,County,Private,Information,0,0,6817,201293860,0.0,0.0
20203,County,Private,Leisure and hospitality,216,2061689,6817,201293860,0.3162016310591973,0.10221067926438039
20203,County,Private,Manufacturing,373,13218033,6817,201293860,0.562601817466053,0.6751836186064143
20203,County,Private,Natural resources and mining,1451,50933375,6817,201293860,15.279341637899503,18.163621778835804
20203,County,Private,Other services,233,5436889,6817,201293860,1.0199921980606972,0.806035484465648
20203,County,Private,Professional and business services,335,10997742,6817,201293860,0.374223922696175,0.41605719139766023
20203,County,Private,Service-providing,2324,67740042,6817,201293860,0.5032784547735858,0.49679869077598077
20203,County,Private,"Total, all industries",4320,138771407,6817,201293860,0.7562160867905441,0.8226686025371908
20203,County,Private,"Trade, transportation, and utilities",1183,39718607,6817,201293860,0.8992137813852379,1.022433296719288
20203,County,State Government,"Total, all industries",72,1830588,6817,201293860,0.3033167132111978,0.2611663514978187
20203,County,Total Covered,"Total, all industries",6817,201293860,6817,201293860,1.0,1.0
20205,County,Federal Government,"Total, all industries",314,12135295,31623,944557230,0.46594274742395375,0.6028760588404761
20205,County,Local Government,"Total, all industries",7151,189598999,31623,944557230,2.136002203235445,1.8960323799287964
20205,County,Private,Construction,1643,62508950,31623,944557230,1.0510664709580246,1.3387812279392042
20205,County,Private,Education and health services,2676,62889968,31623,944557230,0.6180012773544579,0.4862497922900125
20205,County,Private,Financial activities,906,27670341,31623,944557230,0.4848478167004016,0.4957543679270381
20205,County,Private,Goods-producing,13297,484282345,31623,944557230,2.6179249783221645,3.1921034400598716
20205,County,Private,Information,120,4351857,31623,944557230,0.1739041330153753,0.2111436696079584
20205,County,Private,Leisure and hospitality,1539,11404866,31623,944557230,0.4856676769243954,0.1204940380782931
20205,County,Private,Manufacturing,10693,384224935,31623,944557230,3.476819075783782,4.182566572104328
20205,County,Private,Natural resources and mining,959,37548460,31623,944557230,2.176938009657168,2.8536084097833134
20205,County,Private,Other services,401,7882802,31623,944557230,0.3784212599763508,0.2490500104540679
20205,County,Private,Professional and business services,1071,35302765,31623,944557230,0.25790896378294775,0.28461676553725856
20205,County,Private,Service-providing,10604,249218365,31623,944557230,0.4950307306793007,0.3895088008667318
20205,County,Private,"Total, all industries",23901,733500710,31623,944557230,0.9019209247776017,0.9266755850111736
20205,County,Private,"Trade, transportation, and utilities",3894,99715766,31623,944557230,0.6380642066660859,0.5470248513843613
20205,County,State Government,"Total, all industries",256,9322226,31623,944557230,0.23248451755137273,0.28343174433182206
20205,County,Total Covered,"Total, all industries",31623,944557230,31623,944557230,1.0,1.0
20207,County,Federal Government,"Total, all industries",151,5224433,5739,141174182,1.234658067979364,1.7365602675015985
20207,County,Local Government,"Total, all industries",1727,33961844,5739,141174182,2.8424582804940686,2.2723434306199506
20207,County,Private,Construction,53,1153665,5739,141174182,0.18682514662611566,0.16531799295462435
20207,County,Private,Education and health services,467,7841451,5739,141174182,0.5942743524881466,0.4056462678990644
20207,County,Private,Financial activities,256,7923652,5739,141174182,0.754890665572011,0.94983994164672
20207,County,Private,Goods-producing,915,40964939,5739,141174182,0.9926392998334977,1.8066067503889942
20207,County,Private,Information,0,0,5739,141174182,0.0,0.0
20207,County,Private,Leisure and hospitality,587,4429045,5739,141174182,1.0207174164200046,0.31308226097814235
20207,County,Private,Manufacturing,77,2274380,5739,141174182,0.1379558411098553,0.16565072488151233
20207,County,Private,Natural resources and mining,664,33803078,5739,141174182,8.30543488665428,17.18824322855098
20207,County,Private,Other services,152,1624323,5739,141174182,0.7903902713347688,0.3433612937545585
20207,County,Private,Professional and business services,43,1097478,5739,141174182,0.057057437685515175,0.05919984599604014
20207,County,Private,Service-providing,2713,53816774,5739,141174182,0.6978773094512043,0.562766049968177
20207,County,Private,"Total, all industries",3626,94781713,5739,141174182,0.7539577920723958,0.8011700991757975
20207,County,Private,"Trade, transportation, and utilities",1054,27255118,5739,141174182,0.9516470151917126,1.0003783639320534
20207,County,State Government,"Total, all industries",236,7206192,5739,141174182,1.1809538247437938,1.4659112843947215
20207,County,Total Covered,"Total, all industries",5739,141174182,5739,141174182,1.0,1.0
20209,County,Federal Government,"Total, all industries",16061,1082372762,641366,27312167084,1.1750940433358295,1.8596305416559042
20209,County,Local Government,"Total, all industries",72298,3115747251,641366,27312167084,1.064776202842377,1.077566412949763
20209,County,Private,Construction,31356,1730388783,641366,27312167084,0.9890321500405791,1.2816906540698905
20209,County,Private,Education and health services,97686,4410443351,641366,27312167084,1.1123276294474442,1.1793220517319896
20209,County,Private,Financial activities,15997,615069125,641366,27312167084,0.4220976420036443,0.38110801383385123
20209,County,Private,Goods-producing,124643,7181285605,641366,27312167084,1.2099531542723005,1.637014909319429
20209,County,Private,Information,3466,246285261,641366,27312167084,0.2476591343146829,0.41325107040101516
20209,County,Private,Leisure and hospitality,46248,707926670,641366,27312167084,0.7195991995520613,0.25866386467630414
20209,County,Private,Manufacturing,92810,5428459465,641366,27312167084,1.487902358633307,2.0436477037841523
20209,County,Private,Natural resources and mining,479,22437357,641366,27312167084,0.05361176473750588,0.05897202766424496
20209,County,Private,Other services,15473,393665775,641366,27312167084,0.719950793837464,0.43013592997898853
20209,County,Private,Professional and business services,58513,1905818142,641366,27312167084,0.6947466568110529,0.5313801535694231
20209,County,Private,Service-providing,394126,14324758258,641366,27312167084,0.907182494547181,0.774277519480212
20209,County,Private,"Total, all industries",518768,21506043863,641366,27312167084,0.9652119818034267,0.9396363854604245
20209,County,Private,"Trade, transportation, and utilities",156743,6045401998,641366,27312167084,1.2663499132501101,1.146939548589633
20209,County,Private,Unclassified,3,147936,641366,27312167084,0.0030700842552160183,0.003555107063965829
20209,County,State Government,"Total, all industries",34243,1608003208,641366,27312167084,1.5332854384434824,1.690783064231652
20209,County,Total Covered,"Total, all industries",641366,27312167084,641366,27312167084,1.0,1.0
20999,County,Federal Government,"Total, all industries",1033,56070053,131980,6841759860,0.36728075594706694,0.384564433535887
20999,County,Local Government,"Total, all industries",0,0,131980,6841759860,0.0,0.0
20999,County,Private,Construction,13048,652343469,131980,6841759860,2.000006978062142,1.9288754204561924
20999,County,Private,Education and health services,6922,167849467,131980,6841759860,0.3830273648432524,0.17916718547734822
20999,County,Private,Financial activities,6695,408221878,131980,6841759860,0.8584653528665707,1.0097381479822105
20999,County,Private,Goods-producing,17965,1065335354,131980,6841759860,0.8474726544793499,0.9694493171302567
20999,County,Private,Information,2906,186911725,131980,6841759860,1.0090651599731773,1.2519888018605019
20999,County,Private,Leisure and hospitality,194,6596839,131980,6841759860,0.014668890091109705,0.009622140784281096
20999,County,Private,Manufacturing,2698,283332619,131980,6841759860,0.21019356411786927,0.42580851541500897
20999,County,Private,Natural resources and mining,2220,129659266,131980,6841759860,1.2074672870320098,1.3603988469081576
20999,County,Private,Other services,12373,231275171,131980,6841759860,2.7976997994834156,1.0087775458498316
20999,County,Private,Professional and business services,38738,1908240163,131980,6841759860,2.235162510505798,2.1239546486168672
20999,County,Private,Service-providing,112907,5717592909,131980,6841759860,1.262927014647057,1.2337038293630487
20999,County,Private,"Total, all industries",130872,6782928263,131980,6841759860,1.1832978469839563,1.1830547841846506
20999,County,Private,"Trade, transportation, and utilities",37468,2514649906,131980,6841759860,1.4710379985833955,1.9045010098098214
20999,County,Private,Unclassified,0,12663,131980,6841759860,0.0,0.0012147971189150639
20999,County,State Government,"Total, all industries",0,0,131980,6841759860,0.0,0.0
20999,County,Total Covered,"Total, all industries",131980,6841759860,131980,6841759860,1.0,1.0
21001,County,Federal Government,"Total, all industries",431,19142581,36259,990264636,0.5577857615381847,0.9071000682921743
21001,County,Local Government,"Total, all industries",5284,158264769,36259,990264636,1.3765277562484755,1.5096315533282911
21001,County,Private,Construction,1838,62624390,36259,990264636,1.0254756951968809,1.2793457347951864
21001,County,Private,Education and health services,9030,282934625,36259,990264636,1.8187720001132197,2.086609405171398
21001,County,Private,Financial activities,2017,62532904,36259,990264636,0.9413917554780306,1.0686552958872342
21001,County,Private,Goods-producing,5798,167424341,36259,990264636,0.9955635434694948,1.0526255914400109
21001,County,Private,Information,534,11959795,36259,990264636,0.6749275565414434,0.5534828789045461
21001,County,Private,Leisure and hospitality,2277,23271072,36259,990264636,0.6266872469472277,0.23451399690716274
21001,County,Private,Manufacturing,3384,88785246,36259,990264636,0.9596218433134527,0.9218815543371739
21001,County,Private,Natural resources and mining,263,7247640,36259,990264636,0.5206794642184327,0.5253828189804147
21001,County,Private,Other services,457,9322698,36259,990264636,0.3761270783598444,0.28094710982949667
21001,County,Private,Professional and business services,2132,35500461,36259,990264636,0.447766307616412,0.273000068851698
21001,County,Private,Service-providing,22740,571398946,36259,990264636,0.9258489684440799,0.8518314571726036
21001,County,Private,"Total, all industries",28537,738823287,36259,990264636,0.9391780887440753,0.8903172019491258
21001,County,Private,"Trade, transportation, and utilities",6260,144833535,36259,990264636,0.894602308469841,0.7578606613154835
21001,County,Private,Unclassified,35,1043856,36259,990264636,0.6335591903167093,0.6918696739629309
21001,County,State Government,"Total, all industries",2009,74033999,36259,990264636,1.591187114550532,2.1470248824496356
21001,County,Total Covered,"Total, all industries",36259,990264636,36259,990264636,1.0,1.0
21003,County,Federal Government,"Total, all industries",353,13817499,34345,971640635,0.4822998877195945,0.6673132509821034
21003,County,Local Government,"Total, all industries",5563,166660535,34345,971640635,1.5299721503864763,1.6201867971940356
21003,County,Private,Construction,1145,30594460,34345,971640635,0.6744311997175898,0.6369902867332894
21003,County,Private,Education and health services,3324,95092473,34345,971640635,0.7068118566193689,0.7147378879340037
21003,County,Private,Financial activities,1660,46907303,34345,971640635,0.817946469115262,0.8169869299959656
21003,County,Private,Goods-producing,6978,255034562,34345,971640635,1.2649519839905659,1.6341802839553274
21003,County,Private,Information,204,5214338,34345,971640635,0.2722064253075226,0.24593777276656217
21003,County,Private,Leisure and hospitality,2527,27543546,34345,971640635,0.7342523917624398,0.28289015316072147
21003,County,Private,Manufacturing,5395,212493640,34345,971640635,1.6151524529132142,2.248670693531379
21003,County,Private,Natural resources and mining,442,11946462,34345,971640635,0.9238240663927924,0.8826004814459965
21003,County,Private,Other services,1119,18207060,34345,971640635,0.9723011258602486,0.5592015635805373
21003,County,Private,Professional and business services,1778,44414121,34345,971640635,0.3942287288773702,0.3480931171397808
21003,County,Private,Service-providing,20999,521278064,34345,971640635,0.9026109583703785,0.7920074915427184
21003,County,Private,"Total, all industries",27975,776312626,34345,971640635,0.9719905294832434,0.9534247890752461
21003,County,Private,"Trade, transportation, and utilities",10366,283473982,34345,971640635,1.5639367588685351,1.5117467334330055
21003,County,Private,Unclassified,24,425241,34345,971640635,0.4586513689750186,0.28725290851962104
21003,County,State Government,"Total, all industries",455,14849975,34345,971640635,0.38045650565832595,0.4389117346348208
21003,County,Total Covered,"Total, all industries",34345,971640635,34345,971640635,1.0,1.0
21005,County,Federal Government,"Total, all industries",317,14589140,35187,1095277490,0.42274939753794943,0.6250453172019858
21005,County,Local Government,"Total, all industries",6992,202201037,35187,1095277490,1.876969281252428,1.743802125563345
21005,County,Private,Construction,0,0,35187,1095277490,0.0,0.0
21005,County,Private,Education and health services,2485,64527882,35187,1095277490,0.5157633567761296,0.43025862003756915
21005,County,Private,Financial activities,1649,49019460,35187,1095277490,0.7930831617616908,0.7573989090173506
21005,County,Private,Goods-producing,9869,452959252,35187,1095277490,1.7462141541057812,2.574788547766101
21005,County,Private,Information,143,4313024,35187,1095277490,0.18624538583458036,0.18046352583027814
21005,County,Private,Leisure and hospitality,3560,41348393,35187,1095277490,1.0096512926428995,0.37673686707450293
21005,County,Private,Manufacturing,8142,383406471,35187,1095277490,2.3792191678959282,3.59932339511189
21005,County,Private,Natural resources and mining,0,0,35187,1095277490,0.0,0.0
21005,County,Private,Other services,608,15172040,35187,1095277490,0.515650639973881,0.4133843582426972
21005,County,Private,Professional and business services,1606,49926157,35187,1095277490,0.3475708401905418,0.3471234948943744
21005,County,Private,Service-providing,17307,405998897,35187,1095277490,0.7261144202609359,0.5472253409842616
21005,County,Private,"Total, all industries",27178,858958149,35187,1095277490,0.9217023870605007,0.9358436566865592
21005,County,Private,"Trade, transportation, and utilities",7116,176965385,35187,1095277490,1.0479129372386633,0.837212428253816
21005,County,Private,Unclassified,21,1456335,35187,1095277490,0.39171664560821146,0.8727143114636429
21005,County,State Government,"Total, all industries",702,19529164,35187,1095277490,0.5729437812577705,0.5120550211443674
21005,County,Total Covered,"Total, all industries",35187,1095277490,35187,1095277490,1.0,1.0
21007,County,Federal Government,"Total, all industries",281,10687923,20507,969502337,0.6429988032674784,0.5173094740247142
21007,County,Local Government,"Total, all industries",2917,82217220,20507,969502337,1.3436070812011818,0.8010357777332537
21007,County,Private,Construction,0,0,20507,969502337,0.0,0.0
21007,County,Private,Education and health services,1064,29091462,20507,969502337,0.378918516412055,0.21914068699055367
21007,County,Private,Financial activities,542,15998653,20507,969502337,0.4472779304602986,0.27926394794341136
21007,County,Private,Goods-producing,7271,442209411,20507,969502337,2.2074893111761034,2.8397866731450665
21007,County,Private,Information,362,14445290,20507,969502337,0.808980707482391,0.682824555012841
21007,County,Private,Leisure and hospitality,490,4536045,20507,969502337,0.23845014852109414,0.046690888966606954
21007,County,Private,Manufacturing,5267,356746658,20507,969502337,2.640868521553846,3.783525331824501
21007,County,Private,Natural resources and mining,0,0,20507,969502337,0.0,0.0
21007,County,Private,Other services,142,1543630,20507,969502337,0.20664287513538823,0.047514763604024596
21007,County,Private,Professional and business services,3506,238550259,20507,969502337,1.301936534296699,1.8737474978812358
21007,County,Private,Service-providing,9664,423092553,20507,969502337,0.6956972696094408,0.6442464438364506
21007,County,Private,"Total, all industries",16934,865301964,20507,969502337,0.9854007374612417,1.0650605241252444
21007,County,Private,"Trade, transportation, and utilities",3296,110278696,20507,969502337,0.8328304112073245,0.5894056104159916
21007,County,Private,Unclassified,0,3616,20507,969502337,0.0,0.0024480175932042993
21007,County,State Government,"Total, all industries",374,11295230,20507,969502337,0.5237531037513715,0.3345826042732077
21007,County,Total Covered,"Total, all industries",20507,969502337,20507,969502337,1.0,1.0
21009,County,Federal Government,"Total, all industries",951,43611189,135065,4115632900,0.3304027627698033,0.49724139152417235
21009,County,Local Government,"Total, all industries",13904,430209637,135065,4115632900,0.9723775479981874,0.9873735537877202
21009,County,Private,Construction,5355,190346797,135065,4115632900,0.8020701228813483,0.9356310585423488
21009,County,Private,Education and health services,18539,723529855,135065,4115632900,1.00242020825794,1.2838850964625432
21009,County,Private,Financial activities,3666,121362634,135065,4115632900,0.45933543756551676,0.4990323248746661
21009,County,Private,Goods-producing,39929,1501747343,135065,4115632900,1.8405694398662444,2.271782962111673
21009,County,Private,Information,2134,78670752,135065,4115632900,0.7240746079090737,0.8760086546355917
21009,County,Private,Leisure and hospitality,14810,170372916,135065,4115632900,1.0942483092969442,0.41311177600035115
21009,County,Private,Manufacturing,33901,1287805347,135065,4115632900,2.5808055211281924,3.2173565074280344
21009,County,Private,Natural resources and mining,672,23595199,135065,4115632900,0.357155196442119,0.4115451968347652
21009,County,Private,Other services,2111,38901611,135065,4115632900,0.466422651205881,0.28207537833794655
21009,County,Private,Professional and business services,8755,213263994,135065,4115632900,0.49362069741608255,0.39460350811629025
21009,County,Private,Service-providing,76467,2026469422,135065,4115632900,0.8357891676787101,0.7268904008303965
21009,County,Private,"Total, all industries",116395,3528216765,135065,4115632900,1.0283642268668898,1.0229963588641922
21009,County,Private,"Trade, transportation, and utilities",26420,678483651,135065,4115632900,1.0135880788390803,0.854228900649316
21009,County,Private,Unclassified,35,1884009,135065,4115632900,0.17008272077661543,0.3004563008128266
21009,County,State Government,"Total, all industries",3814,113595309,135065,4115632900,0.8109517299825028,0.7926489812585158
21009,County,Total Covered,"Total, all industries",135065,4115632900,135065,4115632900,1.0,1.0
21011,County,Federal Government,"Total, all industries",250,10640303,14521,401529495,0.8078848413799391,1.2434906352239632
21011,County,Local Government,"Total, all industries",3813,115073148,14521,401529495,2.480323146698172,2.7070390943251375
21011,County,Private,Construction,359,14161401,14521,401529495,0.5001423266225138,0.713484355706462
21011,County,Private,Education and health services,1357,28992217,14521,401529495,0.6824795678203767,0.5273152188679071
21011,County,Private,Financial activities,708,23181590,14521,401529495,0.8251198724692316,0.9770259133194464
21011,County,Private,Goods-producing,3558,116267908,14521,401529495,1.525513356666921,1.8028060293222692
21011,County,Private,Information,0,0,14521,401529495,0.0,0.0
21011,County,Private,Leisure and hospitality,867,8170103,14521,401529495,0.5958352883285208,0.20305501860701636
21011,County,Private,Manufacturing,2315,66609596,14521,401529495,1.6392306390831182,1.7057089961318241
21011,County,Private,Natural resources and mining,0,0,14521,401529495,0.0,0.0
21011,County,Private,Other services,133,1756980,14521,401529495,0.27333128202544305,0.13058208181728745
21011,County,Private,Professional and business services,1102,35302819,14521,401529495,0.5779165116673736,0.6695329688968935
21011,County,Private,Service-providing,6561,148721955,14521,401529495,0.667020253919235,0.5467932468515894
21011,County,Private,"Total, all industries",10118,264989863,14521,401529495,0.8314834485244587,0.7875302906434184
21011,County,Private,"Trade, transportation, and utilities",2096,45409555,14521,401529495,0.7479391329411595,0.5860049668721774
21011,County,Private,Unclassified,0,0,14521,401529495,0.0,0.0
21011,County,State Government,"Total, all industries",341,10826181,14521,401529495,0.6743960103572324,0.7743101815103504
21011,County,Total Covered,"Total, all industries",14521,401529495,14521,401529495,1.0,1.0
21013,County,Federal Government,"Total, all industries",1282,62601052,74366,2204940902,0.8089460878418266,1.3322651080399996
21013,County,Local Government,"Total, all industries",10372,328630954,74366,2204940902,1.3174255206054268,1.4078276809305152
21013,County,Private,Construction,1093,35175111,74366,2204940902,0.2973318455838752,0.32272618916279183
21013,County,Private,Education and health services,10727,370227339,74366,2204940902,1.0534409343107873,1.2262467334501783
21013,County,Private,Financial activities,2903,108008922,74366,2204940902,0.6606218414649909,0.8289779758844719
21013,County,Private,Goods-producing,15995,643212318,74366,2204940902,1.3391105090066626,1.8162013546316442
21013,County,Private,Information,600,18947730,74366,2204940902,0.36975031589336615,0.39381473287002083
21013,County,Private,Leisure and hospitality,7158,83513107,74366,2204940902,0.9605520881272446,0.3779734861299538
21013,County,Private,Manufacturing,7243,224319634,74366,2204940902,1.001450887857507,1.0460583895175848
21013,County,Private,Natural resources and mining,7662,383717573,74366,2204940902,7.396022923028355,12.492382069173008
21013,County,Private,Other services,2483,47281558,74366,2204940902,0.996406426884152,0.6399249568493464
21013,County,Private,Professional and business services,2961,72290181,74366,2204940902,0.30321034802454266,0.24966771822283965
21013,County,Private,Service-providing,42463,1053704862,74366,2204940902,0.8429498941654203,0.7054846020289474
21013,County,Private,"Total, all industries",58458,1696917180,74366,2204940902,0.9380478439809905,0.9183730945342004
21013,County,Private,"Trade, transportation, and utilities",15621,353268789,74366,2204940902,1.0884435591614603,0.8301944380631477
21013,County,Private,Unclassified,12,167236,74366,2204940902,0.10591117760432868,0.049781478482659444
21013,County,State Government,"Total, all industries",4253,116791716,74366,2204940902,1.642396834282656,1.5211506401981043
21013,County,Total Covered,"Total, all industries",74366,2204940902,74366,2204940902,1.0,1.0
21015,County,Federal Government,"Total, all industries",10388,571490308,591551,23788979633,0.8240351251545315,1.1272987648802055
21015,County,Local Government,"Total, all industries",37024,1364590796,591551,23788979633,0.5911927925098794,0.5418319489985641
21015,County,Private,Construction,16632,729822798,591551,23788979633,0.5687847848591822,0.620636478454589
21015,County,Private,Education and health services,34814,1347228452,591551,23788979633,0.42980163556275097,0.4135916510239448
21015,County,Private,Financial activities,40308,1702869461,591551,23788979633,1.1531329226834939,1.2113952241693746
21015,County,Private,Goods-producing,102534,5043683808,591551,23788979633,1.0791512135460823,1.3200142943743358
21015,County,Private,Information,5729,305863032,591551,23788979633,0.44383173798088593,0.5892273544579911
21015,County,Private,Leisure and hospitality,56789,798239464,591551,23788979633,0.9580224295455922,0.3348582699735946
21015,County,Private,Manufacturing,85299,4296684476,591551,23788979633,1.482645554993936,1.857134000894993
21015,County,Private,Natural resources and mining,607,17176534,591551,23788979633,0.07365920400737967,0.05183107806160718
21015,County,Private,Other services,16793,463869093,591551,23788979633,0.8471695119718919,0.5819073534563938
21015,County,Private,Professional and business services,64624,3114167360,591551,23788979633,0.8319202136968958,0.9968875399081771
21015,County,Private,Service-providing,439193,16720278688,591551,23788979633,1.0960458594134763,1.0376077488088176
21015,County,Private,"Total, all industries",541729,21763962496,591551,23788979633,1.0928117377839608,1.0917359544907284
21015,County,Private,"Trade, transportation, and utilities",219674,8972128782,591551,23788979633,1.9242343757024973,1.9542998009651675
21015,County,Private,Unclassified,465,15913044,591551,23788979633,0.5159358822092869,0.43904842368328845
21015,County,State Government,"Total, all industries",2412,88936033,591551,23788979633,0.11709605112270056,0.10736409758481542
21015,County,Total Covered,"Total, all industries",591551,23788979633,591551,23788979633,1.0,1.0
21017,County,Federal Government,"Total, all industries",359,15045366,54822,1882629454,0.30728796363667404,0.3750108940760321
21017,County,Local Government,"Total, all industries",7631,237014213,54822,1882629454,1.3148147412318687,1.1891798108067904
21017,County,Private,Construction,1426,44590835,54822,1882629454,0.5262115025130587,0.4791554617062175
21017,County,Private,Education and health services,5051,162291539,54822,1882629454,0.6728663733991804,0.6295603401489678
21017,County,Private,Financial activities,1713,71856319,54822,1882629454,0.5287894749432355,0.6459225274058916
21017,County,Private,Goods-producing,21276,872318370,54822,1882629454,2.4162490845694706,2.8848070149333496
21017,County,Private,Information,293,11807373,54822,1882629454,0.24493140325586252,0.28742210095414644
21017,County,Private,Leisure and hospitality,5068,72877488,54822,1882629454,0.9225403695343328,0.3863066588836837
21017,County,Private,Manufacturing,13686,640818398,54822,1882629454,2.5668899721658294,3.4999006459370126
21017,County,Private,Natural resources and mining,6163,186909137,54822,1882629454,8.069893728625196,7.126826831977519
21017,County,Private,Other services,1059,23190055,54822,1882629454,0.5764681370058964,0.3675963178450822
21017,County,Private,Professional and business services,2882,114217038,54822,1882629454,0.40033092032990003,0.4620043643535348
21017,County,Private,Service-providing,25144,744561336,54822,1882629454,0.6770878204994649,0.5838498059657437
21017,County,Private,"Total, all industries",46418,1616879706,54822,1882629454,1.0103852738414634,1.0248689130277324
21017,County,Private,"Trade, transportation, and utilities",9024,286882102,54822,1882629454,0.8529345660645177,0.7896053986094653
21017,County,Private,Unclassified,60,1439422,54822,1882629454,0.7183421467406795,0.501831894848259
21017,County,State Government,"Total, all industries",414,13690169,54822,1882629454,0.2168715606011132,0.20883394814699516
21017,County,Total Covered,"Total, all industries",54822,1882629454,54822,1882629454,1.0,1.0
21019,County,Federal Government,"Total, all industries",4014,245045266,221204,8803625218,0.8515112071690544,1.3061430600059363
21019,County,Local Government,"Total, all industries",17716,580683144,221204,8803625218,0.7565030476397275,0.623039613056068
21019,County,Private,Construction,15222,694733527,221204,8803625218,1.392112805968685,1.596439258284464
21019,County,Private,Education and health services,46615,2270607153,221204,8803625218,1.5390015040497214,1.8835917845941776
21019,County,Private,Financial activities,7906,303685619,221204,8803625218,0.604845074956769,0.5837716433117769
21019,County,Private,Goods-producing,36499,2226658405,221204,8803625218,1.0272936082477309,1.5747029705111828
21019,County,Private,Information,2217,85342411,221204,8803625218,0.4593084578462768,0.4442578267049333
21019,County,Private,Leisure and hospitality,23835,297822461,221204,8803625218,1.0752905496047394,0.3375977557493288
21019,County,Private,Manufacturing,19928,1439698311,221204,8803625218,0.9263099552576062,1.6814948532891494
21019,County,Private,Natural resources and mining,1348,92226567,221204,8803625218,0.43744901137132497,0.7520124321386449
21019,County,Private,Other services,7018,182637131,221204,8803625218,0.9467920676859456,0.6191013533138642
21019,County,Private,Professional and business services,18862,824050378,221204,8803625218,0.6493439496923613,0.7128074841415997
21019,County,Private,Service-providing,156014,5556632433,221204,8803625218,1.041204663921425,0.9317848238571936
21019,County,Private,"Total, all industries",192512,7783290838,221204,8803625218,1.038532970836548,1.0550114479118844
21019,County,Private,"Trade, transportation, and utilities",49459,1588728518,221204,8803625218,1.158574215505768,0.9351034281788863
21019,County,Private,Unclassified,102,3758762,221204,8803625218,0.3026510387997044,0.2802323410877908
21019,County,State Government,"Total, all industries",6960,194605970,221204,8803625218,0.9035941330907417,0.6348216831032367
21019,County,Total Covered,"Total, all industries",221204,8803625218,221204,8803625218,1.0,1.0
21021,County,Federal Government,"Total, all industries",591,28290016,117035,3785190241,0.23696144937742572,0.3507126714737885
21021,County,Local Government,"Total, all industries",10117,312376854,117035,3785190241,0.8165334427964117,0.7795233368753505
21021,County,Private,Construction,2634,85618709,117035,3785190241,0.45529795335010886,0.45759013198847015
21021,County,Private,Education and health services,25547,1001101696,117035,3785190241,1.5941547598248853,1.931509360206882
21021,County,Private,Financial activities,3779,142457119,117035,3785190241,0.5464386970512113,0.6369080822459019
21021,County,Private,Goods-producing,24045,1000945009,117035,3785190241,1.2791327489417614,1.6463762891357663
21021,County,Private,Information,1265,45451444,117035,3785190241,0.49534352643131646,0.5502900994429507
21021,County,Private,Leisure and hospitality,11970,146334621,117035,3785190241,1.02066222005441,0.3858007113253296
21021,County,Private,Manufacturing,21084,902478645,117035,3785190241,1.8523491102148402,2.451516470704324
21021,County,Private,Natural resources and mining,328,12847655,117035,3785190241,0.20118176195823054,0.24365014678466446
21021,County,Private,Other services,2535,45673069,117035,3785190241,0.6463926760453605,0.36008638934628506
21021,County,Private,Professional and business services,8544,195312512,117035,3785190241,0.555936916583402,0.3929365138739808
21021,County,Private,Service-providing,77530,2275398008,117035,3785190241,0.9779564908927301,0.8874321755908188
21021,County,Private,"Total, all industries",101575,3276343017,117035,3785190241,1.0356822435603397,1.0328972262978733
21021,County,Private,"Trade, transportation, and utilities",23857,698124886,117035,3785190241,1.0562618025678532,0.9556897133834991
21021,County,Private,Unclassified,33,942661,117035,3785190241,0.18506877637236419,0.1634567279815011
21021,County,State Government,"Total, all industries",4754,168180354,117035,3785190241,1.1665424755948286,1.2759824156046389
21021,County,Total Covered,"Total, all industries",117035,3785190241,117035,3785190241,1.0,1.0
21023,County,Federal Government,"Total, all industries",234,8959585,10424,306425105,1.0533857302044032,1.3720486996793078
21023,County,Local Government,"Total, all industries",2969,77200369,10424,306425105,2.6903809627021005,2.3797592244616017
21023,County,Private,Construction,256,9532965,10424,306425105,0.49682249276115914,0.6293602966437409
21023,County,Private,Education and health services,851,22613884,10424,306425105,0.5962130656110223,0.5389607617884645
21023,County,Private,Financial activities,434,11680186,10424,306425105,0.7045886475536894,0.6450683438383042
21023,County,Private,Goods-producing,2528,105450589,10424,306425105,1.5099037476284187,2.142551463804676
21023,County,Private,Information,0,0,10424,306425105,0.0,0.0
21023,County,Private,Leisure and hospitality,564,4819158,10424,306425105,0.5399435404927505,0.15694607905896904
21023,County,Private,Manufacturing,242,9867971,10424,306425105,0.2387077703493053,0.33112282141524874
21023,County,Private,Natural resources and mining,0,0,10424,306425105,0.0,0.0
21023,County,Private,Other services,155,4382938,10424,306425105,0.4437430031875372,0.42684992210647604
21023,County,Private,Professional and business services,444,9441780,10424,306425105,0.32436097798788166,0.23464406135365604
21023,County,Private,Service-providing,4419,106188636,10424,306425105,0.6258281700370879,0.5115866556896129
21023,County,Private,"Total, all industries",6947,211639225,10424,306425105,0.7952768765718814,0.8241898804588405
21023,County,Private,"Trade, transportation, and utilities",1809,47345331,10424,306425105,0.8992401053323065,0.80061609612761
